date,region,product,units_sold,revenue
2023-04-04,South,Gadget Lite,78,4679.22
2023-04-04,South,Service Pack,61,9149.39
2023-04-04,South,Bundle Deal,56,4479.44
2023-04-04,East,Widget A,78,2339.22
2023-04-04,East,Widget B,76,3799.24
2023-04-04,East,Gadget Pro,75,7499.25
2023-04-04,East,Gadget Lite,1,59.99
2023-04-04,East,Service Pack,64,9599.36
2023-04-04,East,Bundle Deal,60,4799.4
2023-04-04,West,Widget A,56,1679.44
2023-04-04,West,Widget B,66,3299.34
2023-04-04,West,Gadget Pro,61,6099.39
2023-04-04,West,Gadget Lite,67,4019.33
2023-04-04,West,Service Pack,53,7949.47
2023-04-04,West,Bundle Deal,79,6319.21
2023-04-04,Central,Widget A,69,2069.31
2023-04-04,Central,Widget B,65,3249.35
2023-04-04,Central,Gadget Pro,64,6399.36
2023-04-04,Central,Gadget Lite,74,4439.26
2023-04-04,Central,Service Pack,72,10799.28
2023-04-04,Central,Bundle Deal,55,4399.45
2023-04-05,North,Widget A,72,2159.28
2023-04-05,North,Widget B,60,2999.4
2023-04-05,North,Gadget Pro,86,8599.14
2023-04-05,North,Gadget Lite,73,4379.27
2023-04-05,North,Service Pack,48,7199.52
2023-04-05,North,Bundle Deal,92,7359.08
2023-04-05,South,Widget A,25,749.75
2023-04-05,South,Widget B,67,3349.33
2023-04-05,South,Gadget Pro,47,4699.53
2023-04-05,South,Gadget Lite,85,5099.15
2023-04-05,South,Service Pack,61,9149.39
2023-04-05,South,Bundle Deal,45,3599.55
2023-04-05,East,Widget A,53,1589.47
2023-04-05,East,Widget B,46,2299.54
2023-04-05,East,Gadget Pro,52,5199.48
2023-04-05,East,Gadget Lite,52,3119.48
2023-04-05,East,Service Pack,46,6899.54
2023-04-05,East,Bundle Deal,61,4879.39
2023-04-05,West,Widget A,63,1889.37
2023-04-05,West,Widget B,42,2099.58
2023-04-05,West,Gadget Pro,32,3199.68
2023-04-05,West,Gadget Lite,62,3719.38
2023-04-05,West,Service Pack,65,9749.35
2023-04-05,West,Bundle Deal,68,5439.32
2023-04-05,Central,Widget A,65,1949.35
2023-04-05,Central,Widget B,81,4049.19
2023-04-05,Central,Gadget Pro,72,7199.28
2023-04-05,Central,Gadget Lite,97,5819.03
2023-04-05,Central,Service Pack,104,15598.96
2023-04-05,Central,Bundle Deal,31,2479.69
2023-04-06,North,Widget A,24,719.76
2023-04-06,North,Widget B,57,2849.43
2023-04-06,North,Gadget Pro,65,6499.35
2023-04-06,North,Gadget Lite,56,3359.44
2023-04-06,North,Service Pack,68,10199.32
2023-04-06,North,Bundle Deal,53,4239.47
2023-04-06,South,Widget A,47,1409.53
2023-04-06,South,Widget B,49,2449.51
2023-04-06,South,Gadget Pro,54,5399.46
2023-04-06,South,Gadget Lite,70,4199.3
2023-04-06,South,Service Pack,50,7499.5
2023-04-06,South,Bundle Deal,53,4239.47
2023-04-06,East,Widget A,66,1979.34
2023-04-06,East,Widget B,54,2699.46
2023-04-06,East,Gadget Pro,74,7399.26
2023-04-06,East,Gadget Lite,43,2579.57
2023-04-06,East,Service Pack,40,5999.6
2023-04-06,East,Bundle Deal,62,4959.38
2023-04-06,West,Widget A,63,1889.37
2023-04-06,West,Widget B,44,2199.56
2023-04-06,West,Gadget Pro,77,7699.23
2023-04-06,West,Gadget Lite,86,5159.14
2023-04-06,West,Service Pack,48,7199.52
2023-04-06,West,Bundle Deal,79,6319.21
2023-04-06,Central,Widget A,21,629.79
2023-04-06,Central,Widget B,73,3649.27
2023-04-06,Central,Gadget Pro,44,4399.56
2023-04-06,Central,Gadget Lite,72,4319.28
2023-04-06,Central,Service Pack,43,6449.57
2023-04-06,Central,Bundle Deal,56,4479.44
2023-04-07,North,Widget A,45,1349.55
2023-04-07,North,Widget B,54,2699.46
2023-04-07,North,Gadget Pro,84,8399.16
2023-04-07,North,Gadget Lite,55,3299.45
2023-04-07,North,Service Pack,89,13349.11
2023-04-07,North,Bundle Deal,51,4079.49
2023-04-07,South,Widget A,79,2369.21
2023-04-07,South,Widget B,33,1649.67
2023-04-07,South,Gadget Pro,53,5299.47
2023-04-07,South,Gadget Lite,49,2939.51
2023-04-07,South,Service Pack,80,11999.2
2023-04-07,South,Bundle Deal,60,4799.4
2023-04-07,East,Widget A,26,779.74
2023-04-07,East,Widget B,37,1849.63
2023-04-07,East,Gadget Pro,42,4199.58
2023-04-07,East,Gadget Lite,71,4259.29
2023-04-07,East,Service Pack,69,10349.31
2023-04-07,East,Bundle Deal,52,4159.48
2023-04-07,West,Widget A,49,1469.51
2023-04-07,West,Widget B,68,3399.32
2023-04-07,West,Gadget Pro,40,3999.6
2023-04-07,West,Gadget Lite,64,3839.36
2023-04-07,West,Service Pack,63,9449.37
2023-04-07,West,Bundle Deal,53,4239.47
2023-04-07,Central,Widget A,63,1889.37
2023-04-07,Central,Widget B,59,2949.41
2023-04-07,Central,Gadget Pro,64,6399.36
2023-04-07,Central,Gadget Lite,37,2219.63
2023-04-07,Central,Service Pack,66,9899.34
2023-04-07,Central,Bundle Deal,72,5759.28
2023-04-08,North,Widget A,62,1859.38
2023-04-08,North,Widget B,66,3299.34
2023-04-08,North,Gadget Pro,55,5499.45
2023-04-08,North,Gadget Lite,70,4199.3
2023-04-08,North,Service Pack,58,8699.42
2023-04-08,North,Bundle Deal,40,3199.6
2023-04-08,South,Widget A,69,2069.31
2023-04-08,South,Widget B,32,1599.68
2023-04-08,South,Gadget Pro,61,6099.39
2023-04-08,South,Gadget Lite,51,3059.49
2023-04-08,South,Service Pack,50,7499.5
2023-04-08,South,Bundle Deal,60,4799.4
2023-04-08,East,Widget A,46,1379.54
2023-04-08,East,Widget B,65,3249.35
2023-04-08,East,Gadget Pro,58,5799.42
2023-04-08,East,Gadget Lite,48,2879.52
2023-04-08,East,Service Pack,77,11549.23
2023-04-08,East,Bundle Deal,60,4799.4
2023-04-08,West,Widget A,66,1979.34
2023-04-08,West,Widget B,78,3899.22
2023-04-08,West,Gadget Pro,78,7799.22
2023-04-08,West,Gadget Lite,66,3959.34
2023-04-08,West,Service Pack,52,7799.48
2023-04-08,West,Bundle Deal,36,2879.64
2023-04-08,Central,Widget A,60,1799.4
2023-04-08,Central,Widget B,73,3649.27
2023-04-08,Central,Gadget Pro,62,6199.38
2023-04-08,Central,Gadget Lite,5,299.95
2023-04-08,Central,Service Pack,70,10499.3
2023-04-08,Central,Bundle Deal,71,5679.29
2023-04-09,North,Widget A,52,1559.48
2023-04-09,North,Widget B,72,3599.28
2023-04-09,North,Gadget Pro,66,6599.34
2023-04-09,North,Gadget Lite,47,2819.53
2023-04-09,North,Service Pack,76,11399.24
2023-04-09,North,Bundle Deal,38,3039.62
2023-04-09,South,Widget A,56,1679.44
2023-04-09,South,Widget B,55,2749.45
2023-04-09,South,Gadget Pro,45,4499.55
2023-04-09,South,Gadget Lite,62,3719.38
2023-04-09,South,Service Pack,77,11549.23
2023-04-09,South,Bundle Deal,76,6079.24
2023-04-09,East,Widget A,68,2039.32
2023-04-09,East,Widget B,32,1599.68
2023-04-09,East,Gadget Pro,37,3699.63
2023-04-09,East,Gadget Lite,59,3539.41
2023-04-09,East,Service Pack,56,8399.44
2023-04-09,East,Bundle Deal,50,3999.5
2023-04-09,West,Widget A,86,2579.14
2023-04-09,West,Widget B,59,2949.41
2023-04-09,West,Gadget Pro,65,6499.35
2023-04-09,West,Gadget Lite,72,4319.28
2023-04-09,West,Service Pack,58,8699.42
2023-04-09,West,Bundle Deal,96,7679.04
2023-04-09,Central,Widget A,43,1289.57
2023-04-09,Central,Widget B,48,2399.52
2023-04-09,Central,Gadget Pro,43,4299.57
2023-04-09,Central,Gadget Lite,80,4799.2
2023-04-09,Central,Service Pack,69,10349.31
2023-04-09,Central,Bundle Deal,49,3919.51
2023-04-10,North,Widget A,44,1319.56
2023-04-10,North,Widget B,78,3899.22
2023-04-10,North,Gadget Pro,62,6199.38
2023-04-10,North,Gadget Lite,78,4679.22
2023-04-10,North,Service Pack,56,8399.44
2023-04-10,North,Bundle Deal,65,5199.35
2023-04-10,South,Widget A,62,1859.38
2023-04-10,South,Widget B,48,2399.52
2023-04-10,South,Gadget Pro,55,5499.45
2023-04-10,South,Gadget Lite,39,2339.61
2023-04-10,South,Service Pack,64,9599.36
2023-04-10,South,Bundle Deal,68,5439.32
2023-04-10,East,Widget A,72,2159.28
2023-04-10,East,Widget B,67,3349.33
2023-04-10,East,Gadget Pro,55,5499.45
2023-04-10,East,Gadget Lite,80,4799.2
2023-04-10,East,Service Pack,70,10499.3
2023-04-10,East,Bundle Deal,78,6239.22
2023-04-10,West,Widget A,79,2369.21
2023-04-10,West,Widget B,55,2749.45
2023-04-10,West,Gadget Pro,63,6299.37
2023-04-10,West,Gadget Lite,69,4139.31
2023-04-10,West,Service Pack,40,5999.6
2023-04-10,West,Bundle Deal,40,3199.6
2023-04-10,Central,Widget A,38,1139.62
2023-04-10,Central,Widget B,55,2749.45
2023-04-10,Central,Gadget Pro,52,5199.48
2023-04-10,Central,Gadget Lite,35,2099.65
2023-04-10,Central,Service Pack,59,8849.41
2023-04-10,Central,Bundle Deal,56,4479.44
2023-04-11,North,Widget A,75,2249.25
2023-04-11,North,Widget B,87,4349.13
2023-04-11,North,Gadget Pro,64,6399.36
2023-04-11,North,Gadget Lite,47,2819.53
2023-04-11,North,Service Pack,67,10049.33
2023-04-11,North,Bundle Deal,57,4559.43
2023-04-11,South,Widget A,53,1589.47
2023-04-11,South,Widget B,44,2199.56
2023-04-11,South,Gadget Pro,50,4999.5
2023-04-11,South,Gadget Lite,54,3239.46
2023-04-11,South,Service Pack,69,10349.31
2023-04-11,South,Bundle Deal,65,5199.35
2023-04-11,East,Widget A,84,2519.16
2023-04-11,East,Widget B,67,3349.33
2023-04-11,East,Gadget Pro,63,6299.37
2023-04-11,East,Gadget Lite,52,3119.48
2023-04-11,East,Service Pack,41,6149.59
2023-04-11,East,Bundle Deal,48,3839.52
2023-04-11,West,Widget A,47,1409.53
2023-04-11,West,Widget B,19,949.81
2023-04-11,West,Gadget Pro,42,4199.58
2023-04-11,West,Gadget Lite,81,4859.19
2023-04-11,West,Service Pack,63,9449.37
2023-04-11,West,Bundle Deal,51,4079.49
2023-04-11,Central,Widget A,63,1889.37
2023-04-11,Central,Widget B,28,1399.72
2023-04-11,Central,Gadget Pro,61,6099.39
2023-04-11,Central,Gadget Lite,76,4559.24
2023-04-11,Central,Service Pack,55,8249.45
2023-04-11,Central,Bundle Deal,30,2399.7
2023-04-12,North,Widget A,51,1529.49
2023-04-12,North,Widget B,76,3799.24
2023-04-12,North,Gadget Pro,61,6099.39
2023-04-12,North,Gadget Lite,36,2159.64
2023-04-12,North,Service Pack,93,13949.07
2023-04-12,North,Bundle Deal,38,3039.62
2023-04-12,South,Widget A,53,1589.47
2023-04-12,South,Widget B,41,2049.59
2023-04-12,South,Gadget Pro,41,4099.59
2023-04-12,South,Gadget Lite,50,2999.5
2023-04-12,South,Service Pack,67,10049.33
2023-04-12,South,Bundle Deal,76,6079.24
2023-04-12,East,Widget A,51,1529.49
2023-04-12,East,Widget B,42,2099.58
2023-04-12,East,Gadget Pro,64,6399.36
2023-04-12,East,Gadget Lite,65,3899.35
2023-04-12,East,Service Pack,61,9149.39
2023-04-12,East,Bundle Deal,61,4879.39
2023-04-12,West,Widget A,55,1649.45
2023-04-12,West,Widget B,58,2899.42
2023-04-12,West,Gadget Pro,54,5399.46
2023-04-12,West,Gadget Lite,73,4379.27
2023-04-12,West,Service Pack,90,13499.1
2023-04-12,West,Bundle Deal,60,4799.4
2023-04-12,Central,Widget A,57,1709.43
2023-04-12,Central,Widget B,61,3049.39
2023-04-12,Central,Gadget Pro,47,4699.53
2023-04-12,Central,Gadget Lite,68,4079.32
2023-04-12,Central,Service Pack,64,9599.36
2023-04-12,Central,Bundle Deal,51,4079.49
2023-04-13,North,Widget A,71,2129.29
2023-04-13,North,Widget B,57,2849.43
2023-04-13,North,Gadget Pro,42,4199.58
2023-04-13,North,Gadget Lite,62,3719.38
2023-04-13,North,Service Pack,61,9149.39
2023-04-13,North,Bundle Deal,71,5679.29
2023-04-13,South,Widget A,69,2069.31
2023-04-13,South,Widget B,55,2749.45
2023-04-13,South,Gadget Pro,50,4999.5
2023-04-13,South,Gadget Lite,57,3419.43
2023-04-13,South,Service Pack,62,9299.38
2023-04-13,South,Bundle Deal,64,5119.36
2023-04-13,East,Widget A,62,1859.38
2023-04-13,East,Widget B,56,2799.44
2023-04-13,East,Gadget Pro,72,7199.28
2023-04-13,East,Gadget Lite,47,2819.53
2023-04-13,East,Service Pack,94,14099.06
2023-04-13,East,Bundle Deal,68,5439.32
2023-04-13,West,Widget A,40,1199.6
2023-04-13,West,Widget B,60,2999.4
2023-04-13,West,Gadget Pro,69,6899.31
2023-04-13,West,Gadget Lite,52,3119.48
2023-04-13,West,Service Pack,35,5249.65
2023-04-13,West,Bundle Deal,41,3279.59
2023-04-13,Central,Widget A,65,1949.35
2023-04-13,Central,Widget B,31,1549.69
2023-04-13,Central,Gadget Pro,35,3499.65
2023-04-13,Central,Gadget Lite,65,3899.35
2023-04-13,Central,Service Pack,54,8099.46
2023-04-13,Central,Bundle Deal,47,3759.53
2023-04-14,North,Widget A,50,1499.5
2023-04-14,North,Widget B,35,1749.65
2023-04-14,North,Gadget Pro,64,6399.36
2023-04-14,North,Gadget Lite,45,2699.55
2023-04-14,North,Service Pack,49,7349.51
2023-04-14,North,Bundle Deal,62,4959.38
2023-04-14,South,Widget A,53,1589.47
2023-04-14,South,Widget B,46,2299.54
2023-04-14,South,Gadget Pro,27,2699.73
2023-04-14,South,Gadget Lite,63,3779.37
2023-04-14,South,Service Pack,58,8699.42
2023-04-14,South,Bundle Deal,49,3919.51
2023-04-14,East,Widget A,41,1229.59
2023-04-14,East,Widget B,57,2849.43
2023-04-14,East,Gadget Pro,64,6399.36
2023-04-14,East,Gadget Lite,58,3479.42
2023-04-14,East,Service Pack,82,12299.18
2023-04-14,East,Bundle Deal,68,5439.32
2023-04-14,West,Widget A,55,1649.45
2023-04-14,West,Widget B,68,3399.32
2023-04-14,West,Gadget Pro,58,5799.42
2023-04-14,West,Gadget Lite,58,3479.42
2023-04-14,West,Service Pack,76,11399.24
2023-04-14,West,Bundle Deal,44,3519.56
2023-04-14,Central,Widget A,57,1709.43
2023-04-14,Central,Widget B,75,3749.25
2023-04-14,Central,Gadget Pro,62,6199.38
2023-04-14,Central,Gadget Lite,51,3059.49
2023-04-14,Central,Service Pack,31,4649.69
2023-04-14,Central,Bundle Deal,23,1839.77
2023-04-15,North,Widget A,88,2639.12
2023-04-15,North,Widget B,62,3099.38
2023-04-15,North,Gadget Pro,48,4799.52
2023-04-15,North,Gadget Lite,62,3719.38
2023-04-15,North,Service Pack,43,6449.57
2023-04-15,North,Bundle Deal,52,4159.48
2023-04-15,South,Widget A,43,1289.57
2023-04-15,South,Widget B,36,1799.64
2023-04-15,South,Gadget Pro,25,2499.75
2023-04-15,South,Gadget Lite,33,1979.67
2023-04-15,South,Service Pack,72,10799.28
2023-04-15,South,Bundle Deal,42,3359.58
2023-04-15,East,Widget A,65,1949.35
2023-04-15,East,Widget B,71,3549.29
2023-04-15,East,Gadget Pro,57,5699.43
2023-04-15,East,Gadget Lite,53,3179.47
2023-04-15,East,Service Pack,59,8849.41
2023-04-15,East,Bundle Deal,51,4079.49
2023-04-15,West,Widget A,75,2249.25
2023-04-15,West,Widget B,85,4249.15
2023-04-15,West,Gadget Pro,79,7899.21
2023-04-15,West,Gadget Lite,25,1499.75
2023-04-15,West,Service Pack,50,7499.5
2023-04-15,West,Bundle Deal,57,4559.43
2023-04-15,Central,Widget A,64,1919.36
2023-04-15,Central,Widget B,31,1549.69
2023-04-15,Central,Gadget Pro,31,3099.69
2023-04-15,Central,Gadget Lite,77,4619.23
2023-04-15,Central,Service Pack,49,7349.51
2023-04-15,Central,Bundle Deal,35,2799.65
2023-04-16,North,Widget A,40,1199.6
2023-04-16,North,Widget B,63,3149.37
2023-04-16,North,Gadget Pro,45,4499.55
2023-04-16,North,Gadget Lite,61,3659.39
2023-04-16,North,Service Pack,42,6299.58
2023-04-16,North,Bundle Deal,31,2479.69
2023-04-16,South,Widget A,78,2339.22
2023-04-16,South,Widget B,63,3149.37
2023-04-16,South,Gadget Pro,52,5199.48
2023-04-16,South,Gadget Lite,49,2939.51
2023-04-16,South,Service Pack,79,11849.21
2023-04-16,South,Bundle Deal,66,5279.34
2023-04-16,East,Widget A,74,2219.26
2023-04-16,East,Widget B,48,2399.52
2023-04-16,East,Gadget Pro,58,5799.42
2023-04-16,East,Gadget Lite,63,3779.37
2023-04-16,East,Service Pack,49,7349.51
2023-04-16,East,Bundle Deal,56,4479.44
2023-04-16,West,Widget A,48,1439.52
2023-04-16,West,Widget B,63,3149.37
2023-04-16,West,Gadget Pro,37,3699.63
2023-04-16,West,Gadget Lite,66,3959.34
2023-04-16,West,Service Pack,62,9299.38
2023-04-16,West,Bundle Deal,54,4319.46
2023-04-16,Central,Widget A,64,1919.36
2023-04-16,Central,Widget B,52,2599.48
2023-04-16,Central,Gadget Pro,47,4699.53
2023-04-16,Central,Gadget Lite,65,3899.35
2023-04-16,Central,Service Pack,66,9899.34
2023-04-16,Central,Bundle Deal,49,3919.51
2023-04-17,North,Widget A,48,1439.52
2023-04-17,North,Widget B,54,2699.46
2023-04-17,North,Gadget Pro,49,4899.51
2023-04-17,North,Gadget Lite,80,4799.2
2023-04-17,North,Service Pack,62,9299.38
2023-04-17,North,Bundle Deal,57,4559.43
2023-04-17,South,Widget A,43,1289.57
2023-04-17,South,Widget B,68,3399.32
2023-04-17,South,Gadget Pro,48,4799.52
2023-04-17,South,Gadget Lite,47,2819.53
2023-04-17,South,Service Pack,69,10349.31
2023-04-17,South,Bundle Deal,63,5039.37
2023-04-17,East,Widget A,19,569.81
2023-04-17,East,Widget B,55,2749.45
2023-04-17,East,Gadget Pro,59,5899.41
2023-04-17,East,Gadget Lite,52,3119.48
2023-04-17,East,Service Pack,59,8849.41
2023-04-17,East,Bundle Deal,30,2399.7
2023-04-17,West,Widget A,15,449.85
2023-04-17,West,Widget B,42,2099.58
2023-04-17,West,Gadget Pro,61,6099.39
2023-04-17,West,Gadget Lite,9,539.91
2023-04-17,West,Service Pack,44,6599.56
2023-04-17,West,Bundle Deal,28,2239.72
2023-04-17,Central,Widget A,53,1589.47
2023-04-17,Central,Widget B,86,4299.14
2023-04-17,Central,Gadget Pro,54,5399.46
2023-04-17,Central,Gadget Lite,55,3299.45
2023-04-17,Central,Service Pack,70,10499.3
2023-04-17,Central,Bundle Deal,57,4559.43
2023-04-18,North,Widget A,54,1619.46
2023-04-18,North,Widget B,71,3549.29
2023-04-18,North,Gadget Pro,64,6399.36
2023-04-18,North,Gadget Lite,61,3659.39
2023-04-18,North,Service Pack,55,8249.45
2023-04-18,North,Bundle Deal,52,4159.48
2023-04-18,South,Widget A,71,2129.29
2023-04-18,South,Widget B,52,2599.48
2023-04-18,South,Gadget Pro,75,7499.25
2023-04-18,South,Gadget Lite,41,2459.59
2023-04-18,South,Service Pack,79,11849.21
2023-04-18,South,Bundle Deal,64,5119.36
2023-04-18,East,Widget A,42,1259.58
2023-04-18,East,Widget B,65,3249.35
2023-04-18,East,Gadget Pro,47,4699.53
2023-04-18,East,Gadget Lite,58,3479.42
2023-04-18,East,Service Pack,50,7499.5
2023-04-18,East,Bundle Deal,55,4399.45
2023-04-18,West,Widget A,71,2129.29
2023-04-18,West,Widget B,65,3249.35
2023-04-18,West,Gadget Pro,40,3999.6
2023-04-18,West,Gadget Lite,41,2459.59
2023-04-18,West,Service Pack,61,9149.39
2023-04-18,West,Bundle Deal,62,4959.38
2023-04-18,Central,Widget A,47,1409.53
2023-04-18,Central,Widget B,81,4049.19
2023-04-18,Central,Gadget Pro,69,6899.31
2023-04-18,Central,Gadget Lite,48,2879.52
2023-04-18,Central,Service Pack,46,6899.54
2023-04-18,Central,Bundle Deal,54,4319.46
2023-04-19,North,Widget A,52,1559.48
2023-04-19,North,Widget B,76,3799.24
2023-04-19,North,Gadget Pro,72,7199.28
2023-04-19,North,Gadget Lite,58,3479.42
2023-04-19,North,Service Pack,67,10049.33
2023-04-19,North,Bundle Deal,69,5519.31
2023-04-19,South,Widget A,58,1739.42
2023-04-19,South,Widget B,63,3149.37
2023-04-19,South,Gadget Pro,66,6599.34
2023-04-19,South,Gadget Lite,64,3839.36
2023-04-19,South,Service Pack,45,6749.55
2023-04-19,South,Bundle Deal,47,3759.53
2023-04-19,East,Widget A,53,1589.47
2023-04-19,East,Widget B,46,2299.54
2023-04-19,East,Gadget Pro,35,3499.65
2023-04-19,East,Gadget Lite,67,4019.33
2023-04-19,East,Service Pack,62,9299.38
2023-04-19,East,Bundle Deal,37,2959.63
2023-04-19,West,Widget A,53,1589.47
2023-04-19,West,Widget B,54,2699.46
2023-04-19,West,Gadget Pro,60,5999.4
2023-04-19,West,Gadget Lite,41,2459.59
2023-04-19,West,Service Pack,37,5549.63
2023-04-19,West,Bundle Deal,65,5199.35
2023-04-19,Central,Widget A,34,1019.66
2023-04-19,Central,Widget B,54,2699.46
2023-04-19,Central,Gadget Pro,52,5199.48
2023-04-19,Central,Gadget Lite,55,3299.45
2023-04-19,Central,Service Pack,61,9149.39
2023-04-19,Central,Bundle Deal,81,6479.19
2023-04-20,North,Widget A,33,989.67
2023-04-20,North,Widget B,70,3499.3
2023-04-20,North,Gadget Pro,19,1899.81
2023-04-20,North,Gadget Lite,78,4679.22
2023-04-20,North,Service Pack,26,3899.74
2023-04-20,North,Bundle Deal,94,7519.06
2023-04-20,South,Widget A,51,1529.49
2023-04-20,South,Widget B,76,3799.24
2023-04-20,South,Gadget Pro,73,7299.27
2023-04-20,South,Gadget Lite,50,2999.5
2023-04-20,South,Service Pack,52,7799.48
2023-04-20,South,Bundle Deal,44,3519.56
2023-04-20,East,Widget A,69,2069.31
2023-04-20,East,Widget B,51,2549.49
2023-04-20,East,Gadget Pro,45,4499.55
2023-04-20,East,Gadget Lite,65,3899.35
2023-04-20,East,Service Pack,44,6599.56
2023-04-20,East,Bundle Deal,52,4159.48
2023-04-20,West,Widget A,59,1769.41
2023-04-20,West,Widget B,47,2349.53
2023-04-20,West,Gadget Pro,50,4999.5
2023-04-20,West,Gadget Lite,80,4799.2
2023-04-20,West,Service Pack,54,8099.46
2023-04-20,West,Bundle Deal,52,4159.48
2023-04-20,Central,Widget A,54,1619.46
2023-04-20,Central,Widget B,64,3199.36
2023-04-20,Central,Gadget Pro,41,4099.59
2023-04-20,Central,Gadget Lite,63,3779.37
2023-04-20,Central,Service Pack,61,9149.39
2023-04-20,Central,Bundle Deal,30,2399.7
2023-04-21,North,Widget A,84,2519.16
2023-04-21,North,Widget B,79,3949.21
2023-04-21,North,Gadget Pro,45,4499.55
2023-04-21,North,Gadget Lite,40,2399.6
2023-04-21,North,Service Pack,60,8999.4
2023-04-21,North,Bundle Deal,36,2879.64
2023-04-21,South,Widget A,77,2309.23
2023-04-21,South,Widget B,50,2499.5
2023-04-21,South,Gadget Pro,81,8099.19
2023-04-21,South,Gadget Lite,45,2699.55
2023-04-21,South,Service Pack,55,8249.45
2023-04-21,South,Bundle Deal,76,6079.24
2023-04-21,East,Widget A,52,1559.48
2023-04-21,East,Widget B,61,3049.39
2023-04-21,East,Gadget Pro,73,7299.27
2023-04-21,East,Gadget Lite,49,2939.51
2023-04-21,East,Service Pack,38,5699.62
2023-04-21,East,Bundle Deal,35,2799.65
2023-04-21,West,Widget A,66,1979.34
2023-04-21,West,Widget B,63,3149.37
2023-04-21,West,Gadget Pro,73,7299.27
2023-04-21,West,Gadget Lite,53,3179.47
2023-04-21,West,Service Pack,36,5399.64
2023-04-21,West,Bundle Deal,22,1759.78
2023-04-21,Central,Widget A,100,2999.0
2023-04-21,Central,Widget B,65,3249.35
2023-04-21,Central,Gadget Pro,59,5899.41
2023-04-21,Central,Gadget Lite,61,3659.39
2023-04-21,Central,Service Pack,36,5399.64
2023-04-21,Central,Bundle Deal,45,3599.55
2023-04-22,North,Widget A,83,2489.17
2023-04-22,North,Widget B,67,3349.33
2023-04-22,North,Gadget Pro,46,4599.54
2023-04-22,North,Gadget Lite,39,2339.61
2023-04-22,North,Service Pack,49,7349.51
2023-04-22,North,Bundle Deal,52,4159.48
2023-04-22,South,Widget A,88,2639.12
2023-04-22,South,Widget B,54,2699.46
2023-04-22,South,Gadget Pro,39,3899.61
2023-04-22,South,Gadget Lite,56,3359.44
2023-04-22,South,Service Pack,61,9149.39
2023-04-22,South,Bundle Deal,38,3039.62
2023-04-22,East,Widget A,63,1889.37
2023-04-22,East,Widget B,75,3749.25
